States/UTs,District,Year,Murder,RAPE,THEFT,DOWRY DEATHS
PUNJAB,ROPAR,2011,20,14,151,5
PUNJAB,SANGRUR,2011,38,30,205,14
PUNJAB,SAS NGR,2011,31,24,352,4
PUNJAB,SBS NAGAR,2011,18,8,95,4
PUNJAB,TARN TARAN,2011,47,16,84,3
PUNJAB,TOTAL,2011,842,479,4784,143
RAJASTHAN,AJMER,2011,50,70,616,15
RAJASTHAN,ALWAR,2011,104,99,1818,53
RAJASTHAN,BANSWARA,2011,34,55,121,6
RAJASTHAN,BARAN,2011,24,60,286,10
RAJASTHAN,BARMER,2011,29,21,236,27
RAJASTHAN,BHARATPUR,2011,95,69,1468,29
RAJASTHAN,BHILWARA,2011,34,52,654,16
RAJASTHAN,BIKANER,2011,39,55,294,17
RAJASTHAN,BUNDI,2011,22,40,227,6
RAJASTHAN,CHITTORGARH,2011,27,50,436,4
RAJASTHAN,CHURU,2011,40,37,195,10
RAJASTHAN,DAUSA,2011,24,13,908,12
RAJASTHAN,DHOLPUR,2011,56,32,420,19
RAJASTHAN,DUNGARPUR,2011,24,39,57,5
RAJASTHAN,G.R.P.AJMER,2011,6,2,500,0
RAJASTHAN,G.R.P.JODHPUR,2011,4,0,85,0
RAJASTHAN,GANGANAGAR,2011,56,99,365,19
RAJASTHAN,HANUMANGARH,2011,53,82,183,12
RAJASTHAN,JAIPUR EAST,2011,23,31,2191,15
RAJASTHAN,JAIPUR NORTH,2011,17,20,651,8
RAJASTHAN,JAIPUR RURAL,2011,49,37,562,15
RAJASTHAN,JAIPUR SOUTH,2011,16,18,1071,6
RAJASTHAN,JAIPUR WEST,2011,27,23,982,10
RAJASTHAN,JAISALMER,2011,11,4,126,5
RAJASTHAN,JALORE,2011,35,22,170,14
RAJASTHAN,JHALAWAR,2011,33,67,366,14
RAJASTHAN,JHUNJHUNU,2011,41,51,309,21
RAJASTHAN,JODHPUR CITY,2011,29,33,945,13
RAJASTHAN,JODHPUR RURAL,2011,21,26,146,17
RAJASTHAN,KARAULI,2011,32,38,619,18
RAJASTHAN,KOTA CITY,2011,35,24,863,5
RAJASTHAN,KOTA RURAL,2011,26,44,147,5
RAJASTHAN,NAGAUR,2011,44,70,375,14
RAJASTHAN,PALI,2011,31,64,264,11
RAJASTHAN,PRATAPGARH,2011,39,103,128,7
RAJASTHAN,RAJSAMAND,2011,21,14,145,2
RAJASTHAN,SAWAI MADHOPUR,2011,31,24,538,4
RAJASTHAN,SIKAR,2011,49,50,533,26
RAJASTHAN,SIROHI,2011,19,27,104,5
RAJASTHAN,TONK,2011,28,25,261,5
RAJASTHAN,UDAIPUR,2011,83,110,734,14
RAJASTHAN,TOTAL,2011,1461,1800,21099,514
SIKKIM,EAST,2011,8,7,40,0
SIKKIM,NORTH,2011,1,0,9,0
SIKKIM,SOUTH,2011,2,4,20,0
SIKKIM,WEST,2011,3,5,3,0
SIKKIM,TOTAL,2011,14,16,72,0
TAMIL NADU,ARIYALUR,2011,28,16,94,1
TAMIL NADU,CHENNAI,2011,168,76,2866,20
TAMIL NADU,CHENNAI RLY.,2011,6,0,216,1
TAMIL NADU,COIMBATORE RURAL,2011,39,5,402,1
TAMIL NADU,COIMBATORE URBAN,2011,26,9,824,2
TAMIL NADU,CUDDALORE,2011,68,30,345,16
TAMIL NADU,DHARMAPURI,2011,55,14,157,0
TAMIL NADU,DINDIGUL,2011,65,18,256,3
TAMIL NADU,ERODE,2011,47,10,409,1
TAMIL NADU,KANCHIPURAM,2011,87,19,275,1
TAMIL NADU,KANYAKUMARI,2011,44,10,268,3
TAMIL NADU,KARUR,2011,28,8,183,1
TAMIL NADU,KRISHNAGIRI,2011,72,12,290,7
TAMIL NADU,MADURAI RURAL,2011,71,21,355,12
TAMIL NADU,MADURAI URBAN,2011,35,7,455,5
TAMIL NADU,NAGAPATTINAM,2011,44,13,164,5
TAMIL NADU,NAMAKKAL,2011,38,8,173,1
TAMIL NADU,NILGIRIS,2011,17,6,65,0
TAMIL NADU,PERAMBALUR,2011,14,7,78,1
TAMIL NADU,PUDUKOTTAI,2011,35,7,169,0
TAMIL NADU,RAMNATHAPURAM,2011,42,6,190,1
TAMIL NADU,SALEM RURAL,2011,70,35,187,4
TAMIL NADU,SALEM URBAN,2011,28,23,273,2
TAMIL NADU,SIVAGANGAI,2011,30,5,200,1
TAMIL NADU,THANJAVUR,2011,61,10,588,1
TAMIL NADU,THENI,2011,34,22,261,12
TAMIL NADU,THIRUNELVELI RURAL,2011,94,52,345,8
TAMIL NADU,THIRUNELVELI URBAN,2011,22,7,92,0
TAMIL NADU,THIRUVALLUR,2011,30,6,126,7
TAMIL NADU,THIRUVANNAMALAI,2011,45,24,188,3
TAMIL NADU,THIRUVARUR,2011,24,4,134,2
TAMIL NADU,THOOTHUGUDI,2011,72,29,393,4
TAMIL NADU,TIRUPPUR,2011,47,9,827,9
TAMIL NADU,TRICHY RLY.,2011,5,0,104,0
TAMIL NADU,TRICHY RURAL,2011,49,13,222,2
TAMIL NADU,TRICHY URBAN,2011,27,6,437,2
TAMIL NADU,VELLORE,2011,77,25,560,5
TAMIL NADU,VILLUPURAM,2011,87,86,497,7
TAMIL NADU,VIRUDHUNAGAR,2011,46,19,256,1
TAMIL NADU,TOTAL,2011,1877,677,13924,152
TRIPURA,DHALAI,2011,24,21,33,1
TRIPURA,GRP,2011,1,0,3,0
TRIPURA,NORTH,2011,31,40,80,1
TRIPURA,SOUTH,2011,36,58,134,5
TRIPURA,WEST,2011,71,86,244,23
TRIPURA,TOTAL,2011,163,205,494,30
UTTAR PRADESH,AGRA,2011,181,76,3706,87
UTTAR PRADESH,ALIGARH,2011,168,66,1260,73
UTTAR PRADESH,ALLAHABAD,2011,156,67,1390,75
UTTAR PRADESH,AMBEDKAR NAGAR,2011,42,16,113,16
UTTAR PRADESH,AURAIYA,2011,29,15,129,25
UTTAR PRADESH,AZAMGARH,2011,55,28,214,27
UTTAR PRADESH,BADAUN,2011,97,18,156,48
UTTAR PRADESH,BAGHPAT,2011,66,12,269,17
UTTAR PRADESH,BAHRAICH,2011,53,57,223,62
UTTAR PRADESH,BALLIA,2011,33,7,135,17
UTTAR PRADESH,BALRAMPUR,2011,16,10,44,16
UTTAR PRADESH,BANDA,2011,40,26,121,29
UTTAR PRADESH,BARABANKI,2011,71,36,201,25
UTTAR PRADESH,BAREILLY,2011,116,34,609,63
UTTAR PRADESH,BASTI,2011,21,7,45,11
UTTAR PRADESH,BHIM NAGAR,2011,72,34,196,29
UTTAR PRADESH,BIJNOR,2011,85,39,249,30
UTTAR PRADESH,BULANDSHAHAR,2011,162,47,501,50
UTTAR PRADESH,CHANDOLI,2011,19,8,83,17
UTTAR PRADESH,CHITRAKOOT DHAM,2011,24,20,73,14
UTTAR PRADESH,CSM NAGAR,2011,30,20,106,17
UTTAR PRADESH,DEORIA,2011,34,8,100,27
UTTAR PRADESH,ETAH,2011,54,19,191,30
UTTAR PRADESH,ETAWAH,2011,59,13,208,42
UTTAR PRADESH,FAIZABAD,2011,49,27,230,11
UTTAR PRADESH,FATEHGARH,2011,61,16,154,25
UTTAR PRADESH,FATEHPUR,2011,64,40,139,45
UTTAR PRADESH,FIROZABAD,2011,96,32,389,43
UTTAR PRADESH,G.R.P.,2011,30,2,3043,1
UTTAR PRADESH,GAUTAMBUDH NAGAR,2011,88,25,2967,25
UTTAR PRADESH,GHAZIABAD,2011,162,22,3108,47
UTTAR PRADESH,GHAZIPUR,2011,46,11,94,35
UTTAR PRADESH,GONDA,2011,46,34,201,27
UTTAR PRADESH,GORAKHPUR,2011,105,50,1179,41
UTTAR PRADESH,HAMIRPUR,2011,34,12,69,15
UTTAR PRADESH,HARDOI,2011,61,24,182,32
UTTAR PRADESH,HATHRAS,2011,61,35,210,24
UTTAR PRADESH,J.P.NAGAR,2011,66,44,180,16
UTTAR PRADESH,JALAUN,2011,38,7,115,40
UTTAR PRADESH,JAUNPUR,2011,41,14,138,42
UTTAR PRADESH,JHANSI,2011,66,19,387,28
UTTAR PRADESH,KANNAUJ,2011,37,14,99,34
UTTAR PRADESH,KANPUR NAGAR,2011,159,71,1738,69
UTTAR PRADESH,KANSHIRAM NAGAR,2011,46,22,94,22
UTTAR PRADESH,KAUSHAMBI,2011,52,23,107,22
UTTAR PRADESH,KHIRI,2011,89,35,296,57
UTTAR PRADESH,KUSHI NAGAR,2011,50,13,111,35
UTTAR PRADESH,LALITPUR,2011,19,15,60,14
UTTAR PRADESH,LUCKNOW,2011,119,55,2167,48
UTTAR PRADESH,MAHARAJGANJ,2011,22,18,49,26
UTTAR PRADESH,MAHOBA,2011,13,16,68,15
UTTAR PRADESH,MAINPURI,2011,82,33,268,34
UTTAR PRADESH,MATHURA,2011,113,39,732,36
UTTAR PRADESH,MAU,2011,28,19,170,7
UTTAR PRADESH,MEERUT,2011,189,79,2445,36
UTTAR PRADESH,MIRZAPUR,2011,28,3,65,20
UTTAR PRADESH,MORADABAD,2011,103,55,867,30
UTTAR PRADESH,MUZAFFARNAGAR,2011,126,19,508,25
UTTAR PRADESH,PANCHSHIL NAGAR,2011,61,18,353,15
UTTAR PRADESH,PILIBHIT,2011,46,12,105,39
UTTAR PRADESH,PRABUDDH NAGAR,2011,57,11,207,10
UTTAR PRADESH,PRATAPGARH,2011,58,24,161,31
UTTAR PRADESH,RAIBAREILLY,2011,36,29,130,16
UTTAR PRADESH,RAMABAI NAGAR,2011,50,21,122,29
UTTAR PRADESH,RAMPUR,2011,79,43,387,26
UTTAR PRADESH,SAHARANPUR,2011,78,21,436,32
UTTAR PRADESH,SANT KABIRNAGAR,2011,17,17,47,6
UTTAR PRADESH,SHAHJAHANPUR,2011,87,40,251,47
UTTAR PRADESH,SHRAWASTI,2011,18,16,51,16
UTTAR PRADESH,SIDHARTHNAGAR,2011,14,9,62,17
UTTAR PRADESH,SITAPUR,2011,102,66,347,60
UTTAR PRADESH,SONBHADRA,2011,18,19,84,8
UTTAR PRADESH,ST.RAVIDASNAGAR,2011,8,2,49,11
UTTAR PRADESH,SULTANPUR,2011,41,21,197,14
UTTAR PRADESH,UNNAO,2011,61,36,186,30
UTTAR PRADESH,VARANASI,2011,48,11,557,41
UTTAR PRADESH,TOTAL,2011,4951,2042,36683,2322
UTTARAKHAND,ALMORA,2011,2,3,12,6
UTTARAKHAND,BAGESHWAR,2011,1,2,2,2
UTTARAKHAND,CHAMOLI,2011,4,2,13,0
UTTARAKHAND,CHAMPAWAT,2011,2,4,13,0
UTTARAKHAND,DEHRADUN,2011,25,31,481,10
UTTARAKHAND,HARIDWAR,2011,56,26,633,22
UTTARAKHAND,NAINITAL,2011,17,10,158,15
UTTARAKHAND,PAURI GARHWAL,2011,6,1,48,2
UTTARAKHAND,PITHORAGARH,2011,5,9,11,5
UTTARAKHAND,RUDRA PRAYAG,2011,5,3,5,3
UTTARAKHAND,TEHRI GARHWAL,2011,4,3,6,1
UTTARAKHAND,UDHAMSINGH NAGAR,2011,49,31,704,17
UTTARAKHAND,UTTARKASHI,2011,2,4,7,0
UTTARAKHAND,TOTAL,2011,178,129,2093,83
WEST BENGAL,24 PARGANAS NORTH,2011,232,203,2918,88
WEST BENGAL,24 PARGANAS SOUTH,2011,247,274,2288,43
WEST BENGAL,ASANSOL,2011,58,31,641,10
WEST BENGAL,BANKURA,2011,67,44,266,16
WEST BENGAL,BIRBHUM,2011,93,44,353,25
WEST BENGAL,BURDWAN,2011,90,52,462,16
WEST BENGAL,COOCHBEHAR,2011,53,133,280,25
WEST BENGAL,DAKSHIN DINAJPUR,2011,42,55,198,11
WEST BENGAL,DARJEELING,2011,57,49,616,4
WEST BENGAL,HOOGHLY,2011,112,54,803,21
WEST BENGAL,HOWRAH,2011,39,35,594,26
WEST BENGAL,HOWRAH CITY,2011,38,24,1120,2
WEST BENGAL,HOWRAH G.R.P.,2011,6,1,523,0
WEST BENGAL,JALPAIGURI,2011,108,211,1521,13
WEST BENGAL,KHARAGPUR G.R.P.,2011,4,0,170,0
WEST BENGAL,KOLKATA,2011,54,46,3532,11
WEST BENGAL,MALDA,2011,98,179,410,14
WEST BENGAL,MURSHIDABAD,2011,145,433,1109,49
WEST BENGAL,NADIA,2011,136,185,1373,65
WEST BENGAL,PASCHIM MIDNAPUR,2011,171,53,685,27
WEST BENGAL,PURAB MIDNAPUR,2011,84,65,387,22
WEST BENGAL,PURULIA,2011,93,65,265,3
WEST BENGAL,SEALDAH G.R.P.,2011,13,1,377,0
WEST BENGAL,SILIGURI G.R.P.,2011,3,0,150,0
WEST BENGAL,UTTAR DINAJPUR,2011,66,126,405,19
WEST BENGAL,TOTAL,2011,2109,2363,21446,510
A & N ISLANDS,ANDAMAN,2011,14,13,86,0
A & N ISLANDS,NICOBAR,2011,0,0,2,0
A & N ISLANDS,TOTAL,2011,14,13,88,0
CHANDIGARH,CHANDIGARH,2011,24,27,1502,2
CHANDIGARH,TOTAL,2011,24,27,1502,2
D & N HAVELI,D and N HAVELI,2011,14,4,69,0
D & N HAVELI,TOTAL,2011,14,4,69,0
DAMAN & DIU,DAMAN,2011,6,1,37,0
DAMAN & DIU,DIU,2011,0,0,10,0
DAMAN & DIU,TOTAL,2011,6,1,47,0
DELHI UT,CAW,2011,0,1,0,0
DELHI UT,CENTRAL,2011,25,16,1308,3
DELHI UT,CRIME BRANCH,2011,1,1,3,0
DELHI UT,DELHI UT TOTAL,2011,543,572,22899,142
DELHI UT,EAST,2011,54,55,3490,14
DELHI UT,EOW,2011,0,0,0,0
DELHI UT,GRP(RLY),2011,10,4,746,1
DELHI UT,IGI AIRPORT,2011,1,0,67,0
DELHI UT,NEW DELHI,2011,6,2,418,1
DELHI UT,NORTH,2011,38,11,1176,4
DELHI UT,NORTH-EAST,2011,66,69,2702,21
DELHI UT,NORTH-WEST,2011,51,58,2268,10
DELHI UT,OUTER,2011,84,73,2220,34
DELHI UT,SOUTH,2011,30,65,2252,11
DELHI UT,SOUTH-EAST,2011,61,75,2437,19
DELHI UT,SOUTH-WEST,2011,51,69,1234,11
DELHI UT,STF,2011,1,0,0,0
DELHI UT,WEST,2011,64,73,2578,13
LAKSHADWEEP,LAKSHADWEEP,2011,0,0,4,0
LAKSHADWEEP,TOTAL,2011,0,0,4,0
PUDUCHERRY,KARAIKAL,2011,0,0,42,0
PUDUCHERRY,PUDUCHERRY,2011,32,7,665,1
PUDUCHERRY,TOTAL,2011,32,7,707,1
ANDHRA PRADESH,ADILABAD,2012,81,88,373,7
ANDHRA PRADESH,ANANTAPUR,2012,173,18,581,19
ANDHRA PRADESH,CHITTOOR,2012,91,28,501,33
ANDHRA PRADESH,CUDDAPAH,2012,118,26,513,13
ANDHRA PRADESH,CYBERABAD,2012,198,75,4461,45
ANDHRA PRADESH,EAST GODAVARI,2012,70,71,861,17
ANDHRA PRADESH,GUNTAKAL RLY.,2012,7,1,268,1
ANDHRA PRADESH,GUNTUR,2012,96,23,708,21
ANDHRA PRADESH,GUNTUR URBAN,2012,56,24,904,9
ANDHRA PRADESH,HYDERABAD CITY,2012,102,74,3694,23
ANDHRA PRADESH,KARIMNAGAR,2012,128,40,860,46
ANDHRA PRADESH,KHAMMAM,2012,130,78,528,13
ANDHRA PRADESH,KRISHNA,2012,78,67,673,16
ANDHRA PRADESH,KURNOOL,2012,111,22,518,15
ANDHRA PRADESH,MAHABOOBNAGAR,2012,182,56,961,27
ANDHRA PRADESH,MEDAK,2012,113,26,693,20
ANDHRA PRADESH,NALGONDA,2012,86,52,802,20
ANDHRA PRADESH,NELLORE,2012,94,23,833,9
ANDHRA PRADESH,NIZAMABAD,2012,113,35,613,19
ANDHRA PRADESH,PRAKASHAM,2012,108,37,674,16
ANDHRA PRADESH,RAJAHMUNDRY,2012,23,13,337,3
ANDHRA PRADESH,RANGA REDDY,2012,72,27,175,16
ANDHRA PRADESH,SECUNDERABAD RLY.,2012,4,2,787,0
ANDHRA PRADESH,SRIKAKULAM,2012,35,39,179,3
ANDHRA PRADESH,TIRUPATHI URBAN,2012,37,12,630,6
ANDHRA PRADESH,VIJAYAWADA CITY,2012,42,47,1385,16
ANDHRA PRADESH,VIJAYAWADA RLY.,2012,7,0,597,0
ANDHRA PRADESH,VISAKHA RURAL,2012,67,27,224,9
ANDHRA PRADESH,VISAKHAPATNAM,2012,44,50,1062,11
ANDHRA PRADESH,VIZIANAGARAM,2012,44,44,263,3
ANDHRA PRADESH,WARANGAL,2012,75,56,388,20
ANDHRA PRADESH,WARANGAL URBAN,2012,41,30,421,9
ANDHRA PRADESH,WEST GODAVARI,2012,91,130,1008,19
ANDHRA PRADESH,TOTAL,2012,2717,1341,27475,504
ARUNACHAL PRADESH,ANJAW,2012,0,0,2,0
ARUNACHAL PRADESH,CHANGLANG,2012,7,6,31,1
ARUNACHAL PRADESH,DIBANG VALLEY,2012,4,2,16,0
ARUNACHAL PRADESH,K/KUMEY,2012,1,2,5,0
ARUNACHAL PRADESH,KAMENG EAST,2012,9,6,9,0
ARUNACHAL PRADESH,KAMENG WEST,2012,6,0,14,0
ARUNACHAL PRADESH,LOHIT,2012,11,3,38,0
ARUNACHAL PRADESH,PAPUM PARE,2012,4,7,102,0
ARUNACHAL PRADESH,RURAL,2012,6,6,11,0
ARUNACHAL PRADESH,SIANG EAST,2012,5,6,46,0
ARUNACHAL PRADESH,SIANG UPPER,2012,1,1,11,0
ARUNACHAL PRADESH,SIANG WEST,2012,4,2,38,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2012,4,0,12,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2012,3,4,19,0
ARUNACHAL PRADESH,TAWANG,2012,2,0,16,0
ARUNACHAL PRADESH,TIRAP,2012,6,1,31,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2012,0,0,1,0
ARUNACHAL PRADESH,TOTAL,2012,73,46,402,1
ASSAM,BAKSA,2012,38,33,104,3
ASSAM,BARPETA,2012,34,98,214,5
ASSAM,BIEO,2012,0,0,0,0
ASSAM,BONGAIGAON,2012,17,50,147,6
ASSAM,C.I.D.,2012,1,4,5,0
ASSAM,CACHAR,2012,72,94,573,19
ASSAM,CHIRANG,2012,40,24,63,0
ASSAM,DARRANG,2012,36,88,160,9
ASSAM,DHEMAJI,2012,24,74,101,2
ASSAM,DHUBRI,2012,65,159,254,13
ASSAM,DIBRUGARH,2012,81,50,560,0
ASSAM,G.R.P.,2012,15,3,154,2
ASSAM,GOALPARA,2012,55,65,293,3
ASSAM,GOLAGHAT,2012,58,60,231,1
ASSAM,GUWAHATI CITY,2012,83,78,2426,9
ASSAM,HAILAKANDI,2012,24,56,149,6
ASSAM,HAMREN,2012,9,3,36,0
ASSAM,JORHAT,2012,36,42,435,1
ASSAM,KAMRUP,2012,48,54,361,5
ASSAM,KARBI ANGLONG,2012,35,28,177,0
ASSAM,KARIMGANJ,2012,36,32,197,11
ASSAM,KOKRAJHAR,2012,110,27,220,3
ASSAM,LAKHIMPUR,2012,37,62,184,0
ASSAM,MORIGAON,2012,20,58,98,4
ASSAM,N.C.HILLS,2012,15,5,35,0
ASSAM,NAGAON,2012,74,173,540,10
ASSAM,NALBARI,2012,22,34,177,3
ASSAM,R.P.O.,2012,2,0,4,0
ASSAM,SIBSAGAR,2012,71,78,427,5
ASSAM,SONITPUR,2012,91,97,464,11
ASSAM,TINSUKIA,2012,86,64,496,1
ASSAM,UDALGURI,2012,33,23,109,8
ASSAM,TOTAL,2012,1368,1716,9394,140
BIHAR,ARARIA,2012,81,53,220,21
BIHAR,ARWAL,2012,20,5,60,13
BIHAR,AURANGABAD,2012,89,22,330,27
BIHAR,BAGAHA,2012,43,11,126,9
BIHAR,BANKA,2012,76,17,136,17
BIHAR,BEGUSARAI,2012,120,11,425,27
BIHAR,BETTIAH,2012,83,35,653,28
BIHAR,BHABHUA,2012,48,10,238,21
BIHAR,BHAGALPUR,2012,99,31,360,24
BIHAR,BHOJPUR,2012,71,9,345,38
BIHAR,BUXAR,2012,56,21,306,28
BIHAR,DARBHANGA,2012,78,44,460,34
BIHAR,GAYA,2012,153,35,687,53
BIHAR,GOPALGANJ,2012,103,20,274,43
BIHAR,JAMALPUR RLY.,2012,8,1,186,0
BIHAR,JAMUI,2012,79,27,149,18
BIHAR,JEHANABAD,2012,46,8,160,24
BIHAR,KATIHAR,2012,91,73,400,24
BIHAR,KATIHAR RLY.,2012,13,0,166,0
BIHAR,KHAGARIA,2012,65,18,134,12
BIHAR,KISHANGANJ,2012,39,32,150,19
BIHAR,LAKHISARAI,2012,40,13,107,10
BIHAR,MADHEPURA,2012,56,31,203,15
BIHAR,MADHUBANI,2012,77,31,427,27
BIHAR,MOTIHARI,2012,124,22,553,67
BIHAR,MUNGER,2012,68,9,166,8
BIHAR,MUZAFFARPUR,2012,198,34,1469,83
BIHAR,MUZAFFARPUR RLY.,2012,11,2,301,0
BIHAR,NALANDA,2012,114,11,269,79
BIHAR,NAUGACHIA,2012,47,2,60,10
BIHAR,NAWADAH,2012,82,18,187,29
BIHAR,PATNA,2012,356,49,3114,97
BIHAR,PATNA RLY.,2012,11,2,777,3
BIHAR,PURNEA,2012,97,39,171,17
BIHAR,ROHTAS,2012,132,26,583,44
BIHAR,SAHARSA,2012,53,16,194,10
BIHAR,SAMASTIPUR,2012,99,24,351,34
BIHAR,SARAN,2012,128,23,651,74
BIHAR,SHEIKHPURA,2012,30,10,73,8
BIHAR,SHEOHAR,2012,20,2,76,9
BIHAR,SITAMARHI,2012,97,20,482,30
BIHAR,SIWAN,2012,112,20,430,64
BIHAR,SUPAUL,2012,31,20,233,15
BIHAR,VAISHALI,2012,122,20,825,62
BIHAR,TOTAL,2012,3566,927,17667,1275
CHHATTISGARH,BALOD,2012,15,22,75,4
CHHATTISGARH,BALODA BAZAR,2012,24,45,181,0
CHHATTISGARH,BALRAMPUR,2012,39,64,48,0
CHHATTISGARH,BEMETARA,2012,12,24,105,3
CHHATTISGARH,BILASPUR,2012,74,47,484,10
CHHATTISGARH,BIZAPUR,2012,46,4,14,0
CHHATTISGARH,DANTEWARA,2012,40,7,16,0
CHHATTISGARH,DHAMTARI,2012,17,21,95,1
CHHATTISGARH,DURG,2012,52,91,793,9
CHHATTISGARH,GARIYABAND,2012,13,19,75,1
CHHATTISGARH,GRP RAIPUR,2012,3,2,196,0
CHHATTISGARH,JAGDALPUR,2012,42,36,81,0
CHHATTISGARH,JANJGIR,2012,51,33,379,11
CHHATTISGARH,JASHPUR,2012,54,80,81,2
CHHATTISGARH,KABIRDHAM,2012,17,22,69,1
CHHATTISGARH,KANKER,2012,32,23,39,2
CHHATTISGARH,KONDAGAON,2012,21,11,23,0
CHHATTISGARH,KORBA,2012,44,43,180,4
CHHATTISGARH,KORIYA,2012,38,42,77,5
CHHATTISGARH,MAHASAMUND,2012,33,28,174,4
CHHATTISGARH,MUNGELI,2012,18,6,94,2
CHHATTISGARH,NARAYANPUR,2012,12,5,7,0
CHHATTISGARH,RAIGARH,2012,61,69,430,6
CHHATTISGARH,RAIPUR,2012,56,111,1238,8
CHHATTISGARH,RAJNANDGAON,2012,45,31,173,3
CHHATTISGARH,SARGUJA,2012,56,73,124,0
CHHATTISGARH,SUKMA,2012,24,1,7,0
CHHATTISGARH,SURAJPUR,2012,59,74,83,5
CHHATTISGARH,TOTAL,2012,998,1034,5341,81
GOA,NORTH GOA,2012,28,26,563,0
GOA,SOUTH GOA,2012,17,29,352,0
GOA,TOTAL,2012,45,55,915,0
GUJARAT,AHMEDABAD COMMR.,2012,90,63,3622,11
GUJARAT,AHMEDABAD RURAL,2012,34,5,324,0
GUJARAT,AHWA-DANG,2012,7,1,10,0
GUJARAT,AMRELI,2012,18,10,149,0
GUJARAT,ANAND,2012,25,9,283,0
GUJARAT,BHARUCH,2012,42,12,302,0
GUJARAT,BHAVNAGAR,2012,46,13,408,0
GUJARAT,CID CRIME,2012,1,1,0,0
GUJARAT,DAHOD,2012,34,10,202,0
GUJARAT,GANDHINAGAR,2012,23,20,376,0
GUJARAT,HIMATNAGAR,2012,30,10,205,0
GUJARAT,JAMNAGAR,2012,43,22,587,0
GUJARAT,JUNAGADH,2012,40,15,275,1
GUJARAT,KHEDA NORTH,2012,24,18,206,0
GUJARAT,KUTCH (EAST(G)),2012,19,17,256,1
GUJARAT,KUTCH (WEST-BHUJ),2012,24,8,168,0
GUJARAT,MEHSANA,2012,31,10,545,0
GUJARAT,NARMADA,2012,17,7,39,0
GUJARAT,NAVSARI,2012,19,4,224,0
GUJARAT,PALANPUR,2012,44,49,433,0
GUJARAT,PANCHMAHAL,2012,54,5,231,0
GUJARAT,PATAN,2012,18,7,271,0
GUJARAT,PORBANDAR,2012,18,10,67,1
GUJARAT,RAJKOT COMMR.,2012,41,11,1013,0
GUJARAT,RAJKOT RURAL,2012,48,20,275,3
GUJARAT,SURAT COMMR.,2012,98,40,1886,3
GUJARAT,SURAT RURAL,2012,55,13,495,1
GUJARAT,SURENDRANAGAR,2012,40,19,209,0
GUJARAT,TAPI,2012,11,5,93,0
GUJARAT,VADODARA COMMR.,2012,29,11,1333,0
GUJARAT,VADODARA RURAL,2012,74,15,310,0
GUJARAT,VALSAD,2012,21,12,551,0
GUJARAT,W.RLY AHMEDABAD,2012,3,1,214,0
GUJARAT,W.RLY VADODARA,2012,5,0,390,0
GUJARAT,TOTAL,2012,1126,473,15952,21
HARYANA,AMBALA RURAL,2012,13,11,209,7
HARYANA,AMBALA URBAN,2012,15,21,600,5
HARYANA,BHIWANI,2012,81,28,701,19
HARYANA,FARIDABAD,2012,72,47,1819,8
HARYANA,FATEHABAD,2012,17,15,339,4
HARYANA,GRP,2012,21,1,429,5
HARYANA,GURGAON,2012,82,44,3529,15
HARYANA,HISSAR,2012,76,44,1115,12
HARYANA,JHAJJAR,2012,64,20,451,10
HARYANA,JIND,2012,50,34,544,17
HARYANA,KAITHAL,2012,31,18,337,6
HARYANA,KARNAL,2012,59,63,1045,23
HARYANA,KURUKSHETRA,2012,26,25,605,11
HARYANA,MAHENDRAGARH,2012,39,14,299,10
HARYANA,MEWAT,2012,12,50,483,5
HARYANA,PALWAL,2012,43,32,588,12
HARYANA,PANCHKULA,2012,15,18,392,7
HARYANA,PANIPAT,2012,47,35,906,15
HARYANA,REWARI,2012,31,24,703,12
HARYANA,ROHTAK,2012,60,37,759,12
HARYANA,SIRSA,2012,27,30,483,6
HARYANA,SONIPAT,2012,86,32,817,30
HARYANA,YAMUNANAGAR,2012,24,25,437,7
HARYANA,TOTAL,2012,991,668,17590,258
HIMACHAL PRADESH,BADDIPOLICEDIST,2012,7,12,37,1
HIMACHAL PRADESH,BILASPUR,2012,8,12,47,0
HIMACHAL PRADESH,CHAMBA,2012,7,10,22,1
HIMACHAL PRADESH,CID,2012,0,0,1,0
HIMACHAL PRADESH,G.R.P.,2012,0,0,3,0
HIMACHAL PRADESH,HAMIRPUR,2012,6,8,33,0
HIMACHAL PRADESH,KANGRA,2012,24,26,127,0
HIMACHAL PRADESH,KINNAUR,2012,2,6,10,0
HIMACHAL PRADESH,KULLU,2012,9,22,26,0
HIMACHAL PRADESH,LAHAUL-SPITI,2012,0,2,2,0
HIMACHAL PRADESH,MANDI,2012,15,28,100,0
HIMACHAL PRADESH,SHIMLA,2012,18,23,157,0
HIMACHAL PRADESH,SIRMAUR,2012,8,17,54,0
HIMACHAL PRADESH,SOLAN,2012,3,9,83,0
HIMACHAL PRADESH,UNA,2012,6,8,67,0
HIMACHAL PRADESH,TOTAL,2012,113,183,769,2
JAMMU & KASHMIR,ANANTNAG,2012,1,14,86,0
JAMMU & KASHMIR,AWANTIPORA,2012,1,4,17,0
JAMMU & KASHMIR,BANDIPORA,2012,7,6,40,0
JAMMU & KASHMIR,BARAMULLA,2012,6,12,92,0
